Image,Dominant Color (RGB)
5H5MGQY2IAML.png,[180.34669972 178.57204509 184.24580387]
5H5MGQY2IAML_aug.png,[42.5089608  42.38752334 43.2318295 ]
5HGKER6VKNSW.png,[27.73627064 25.13197251 28.60136333]
5HT23V8AHSBY.png,[242.94883603 245.38582112 248.21575901]
5I36U3QQZ4MD.png,[31.2475217  23.79593951 23.75589471]
5KGRSHIQ21SA.png,[171.09415236  22.53379828  34.26817328]
5MRTCPEPDH5V.png,[240.3764891  226.38892635 229.86291551]
5NGCOOKW2LMD.png,[115.08367309   5.50088858  12.5712852 ]
5NLF7XBA7RPB.png,[239.45394158 237.51755756 236.17324779]
5NLF7XBA7RPB_aug.png,[56.45347852 55.84261148 55.28449493]
5O92XYO5LWV2.png,[206.20874678  16.77704124  19.96244343]
5OD771NPPIYJ.png,[233.27483005 229.70829442 231.09654019]
5PSKENCC9G0J.png,[202.57655086 195.63990847 190.99593093]
5PYUWQSEBERU.png,[27.60914059 26.52589419 26.49241182]
5Q1J7XKTGJLN.png,[ 12.48504179  47.06559613 136.04474263]
5QX44HC2DCAT.png,[202.1137798  188.3041581  172.97398031]
5QX44HC2DCAT_aug.png,[60.51980517 58.62341523 55.5007521 ]
5R3BODE1L5FB.png,[ 15.70692349  90.30379497 131.33180731]
5R77FUZR87TZ.png,[12.07173509  9.59917217 11.78598168]
5S99IW8X5N29.png,[177.81312387   5.43168058  18.03010964]
5SB3VN81XCY5.png,[185.19466197  17.79753675  56.24127722]
5SM4Q13PWEJ2.png,[29.27220414 30.47900325 52.27323172]
5TE56XG64YP4.png,[233.75035304 229.12449121 227.05103143]
5TET9HLPKMT4.png,[178.80527272  26.48415312  43.80468504]
5TSNN07UOG8U.png,[232.85755132 232.37157452 227.02554053]
5TSNN07UOG8U_aug.png,[42.62003084 42.34738889 41.13813099]
5U8XZIM6NQOL.png,[114.14079212 172.9488559  205.5541907 ]
5UY35YZN9EU0.png,[221.34165926   4.35502095  42.08255046]
5W9UHBQXV2SV.png,[226.0817201  224.15743465 229.82024676]
5WSKZR40YZOC.png,[158.18917419   2.0814292   19.43513729]
5XLWW12RQGE0.png,[37.22090947 34.03444272 36.49601579]
5ZINCEZOVJZL.png,[184.22348983  10.14854468  31.45932427]
613FW893N4RH.png,[ 73.60482479  76.18634567 116.4735689 ]
62OIUMA5TRAQ.png,[26.7126947  22.81658879 20.99116044]
634I5LY2TZE5.png,[235.89840272 229.48356182 221.35374167]
63W72AGTZLMS.png,[233.76851046 231.49695409 230.65307898]
65DFEYNV8S8Q.png,[175.71647487  20.48057017  28.23628058]
663XRAMGCEK0.png,[28.65514299 16.08873836 18.27423484]
66ADHG9XY618.png,[210.53304141  30.86117347  17.78802967]
66FUXAF17GSE.png,[231.06629495 225.73680687 226.77321421]
679CIDGUEZMF.png,[139.24385931  11.64866535  31.58948467]
67KSHZD91XHO.png,[225.13516524  33.38767174  42.70091772]
67WFHC8NBDVM.png,[251.01812373 250.46732199 250.0930024 ]
68C575LCCLJK.png,[ 60.92205932 167.1268924  181.64176895]
69A42QEL4PDH.png,[  7.01911002  26.58005028 141.32127862]
69W5K7HGFWAN.png,[ 14.1052103   44.25827032 136.31124764]
6A1Y3PWBER0B.png,[200.64452091  26.41099788  45.30082054]
6A7TF933JOOD.png,[232.82922517 228.89457445 226.86453458]
6AQZPXE8Y18D.png,[242.61902508 240.67735137 239.16834038]
6B1MT0NO9J08.png,[ 77.81123513 171.75189092 204.89688867]
6BY2B6P0L2CW.png,[14.49930153 15.04205172 18.61817645]
6CO3JWQEYLK5.png,[118.73328668 116.47597254 133.0179284 ]
6DL4IL9NFBRC.png,[21.92600882 19.94340087 17.88050463]
6E0VFB42B0LS.png,[222.65222205 162.6383046  118.89372133]
6ER2ZNAUFHQI.png,[20.6871846  18.51691898 16.9405195 ]
6F9LOAG5QGZN.png,[20.84890761 16.49309848 14.27224998]
6FA5S4WW7XCL.png,[20.96110178 16.60096739 15.73735735]
6FUM28VKI775.png,[200.3496092    5.28478746  44.62838376]
6G2SMQ3BP9KU.png,[12.51996851 10.46541211 13.07802152]
6G77A8WV64Q7.png,[51.27018304 42.43821452 42.24942197]
6G923O0D3NFH.png,[203.08892426 198.04282091 196.55749242]
6GUFWWVI83D1.png,[216.75699756  15.94456652  38.06336977]
6H75XN5WWTRT.png,[233.77645306 231.23634543 229.75330201]
6HBN24EX7R6R.png,[ 57.99649524  72.05296881 122.50289052]
6HK7ZX7TD2HO.png,[31.17177358 36.09346557 54.46225115]
6IA11A8XSNNM.png,[226.52513325 221.17267556 221.19447984]
6IG6QNVW9PWA.png,[22.42639182 28.97868756 60.5411071 ]
6K3ZJAQ6K9ZE.png,[  7.86675531  70.13372137 125.90320881]
6K7H7A3GH0IE.png,[238.36426608 233.00355662 228.00417786]
6KH4JCTUH2N0.png,[181.19477853   3.18842769  16.18923438]
6KP8AN6GMNCD.png,[ 66.64393208  84.85963571 117.89621224]
6KXP2ZDGSSFS.png,[ 8.406412    6.5702453  54.54261635]
6L17HLZ4IGMB.png,[ 86.60663422 122.23739139 155.42803946]
6LO1IZYLLQH3.png,[233.4968394  231.07008891 229.45818283]
6NG5S2M6XV2L.png,[227.0003537  178.23155599 148.8509152 ]
6NIV6YCL7IA8.png,[113.16864927  17.3566769   36.29678763]
6NKF2SZQ9S8D.png,[179.3271854  130.95638809 107.3321806 ]
6OI6L8APG6ER.png,[216.62550512 214.50603971 223.86514394]
6OPD5PYMYVJN.png,[25.77215383 22.38928957 26.45471738]
6PWPGJ1N6GBZ.png,[214.02704427  42.48657272  66.68345435]
6QL2C5WMTTHP.png,[17.60109144 25.22042139 60.72747882]
6RFOD1CQXKFR.png,[244.28384107  54.52653718  67.86417562]
6RSLZ8ER8XNR.png,[213.04582972 209.55741906 205.123092  ]
6VWKF2EGQILR.png,[146.09254648 142.53873444 141.99931776]
6WEEKYORJ8EA.png,[201.37679133   4.41048196  44.01951532]
6XYYKGBRFJ4Y.png,[185.66546667 147.97721975 139.4039954 ]
6YHKWWVEZ1A4.png,[222.80437559 215.18124368 214.31511553]
6YHKWWVEZ1A4_aug.png,[49.95056164 40.85919676 36.18033646]
6YR10C6VV5D8.png,[16.98596426 17.14402335 13.31784932]
6YVS8XZRCJFI.png,[24.87779605 20.77039474 24.21153372]
6Z6UK5KUHUBS.png,[215.80752212 218.1525782  222.86124376]
6ZS8ZM49GYJY.png,[30.12537899 27.2905006  26.70184317]
704N57QDN420.png,[230.03464869  14.26448784  39.15932046]
709V51ZKQW4E.png,[141.31859004  16.99003202  27.0459153 ]
70XHE6QGBOHY.png,[196.63094714  14.0188326   40.85638767]
7128E1MN2LPX.png,[31.85904239 29.42575977 52.93176727]
726YXEFEEB2S.png,[234.60457048  15.31883411  44.81615039]
727MV8NPX85T.png,[240.21928743   6.07071265  42.42464146]
72D5HTYA8AGM.png,[146.08552848  20.95058171  35.4742756 ]
72K1XAIGHSWO.png,[38.97830959 34.8019184  33.93678452]
73KW8L307O7J.png,[35.94045465 33.75517489 30.28483601]
73X8C6MQ7UFH.png,[23.13306333 23.34534953 19.92417456]
74EE2ZI7BHKI.png,[241.91643811  49.33311741  52.29175683]
74GYVGGXQDUA.png,[239.69881235 236.87226354 235.86502083]
74IDONPW3Q0F.png,[ 53.21266768  53.5431166  111.25304004]
757M5MGX6O91.png,[204.13435637 150.21802677 126.8956257 ]
75YM5JGPTONJ.png,[218.66455705 217.33977322 216.25989924]
75YM5JGPTONJ_aug.png,[35.60282905 24.04422359 17.57332913]
767ZAH28D8JT.png,[228.42257137 224.09074453 223.49435065]
767ZAH28D8JT_aug.png,[51.67853274 51.40001784 51.24575893]
77A6N03TQ8MU.png,[246.18807273 240.20832167 236.15396723]
77ALJERCAPB7.png,[ 46.81203421  64.11523027 117.64308236]
77T7X0T6VX1Y.png,[32.06872019 36.21557211 78.47773932]
77VG1P6DPN6C.png,[36.31664415 42.87460108 43.98653683]
78471H4N7VFF.png,[56.65346456 12.85123293 18.28016527]
789BSCDJYX3H.png,[ 62.98407171 150.40926391 155.18740961]
78EHPAZDBI09.png,[230.40323497 230.28192364 233.43356654]
78EHPAZDBI09_aug.png,[43.09722057 42.98058751 42.88467165]
78GZ4VC5FULI.png,[229.41789335 225.89457911 223.27718525]
78URQ2DK5SAL.png,[25.02620037 24.63242335 24.23702929]
78ZP8H92XDNN.png,[28.51370454 23.73653501 20.20408338]
79C0QB4OLNG1.png,[169.58104601  35.88530654  38.3697919 ]
79HLPE4ZGJOP.png,[205.3256252   18.72422949  39.95753651]
7A1IT3LC6AEC.png,[111.34994779  21.29926098  21.67664069]
7A5KVB1BCEDK.png,[180.72573674  16.28859     38.03212936]
7AHEUEILKJ5I.png,[170.26222222  26.90773558  42.8921894 ]
7B47SRZTUEYB.png,[215.32791927  24.73878866  29.1792831 ]
7BITHHEDHIRN.png,[21.75649245 26.38638434 37.71593077]
7CJCG9PQX177.png,[33.96121827 24.98248434 27.2769123 ]
7CPG8T3Z9OVA.png,[228.24947558 227.38666765 226.73103397]
7CPW4WFDM2OE.png,[233.69641853 230.56613233 228.36336249]
7E4RH81S5A85.png,[192.11547109  29.0670373   58.76303631]
7FSM9HP895WF.png,[218.92998375 220.02634043 230.49417564]
7FSM9HP895WF_aug.png,[60.26349537 59.96840059 62.88806957]
7H6IHOKF7TMG.png,[ 32.75198635  57.1508731  146.66570903]
7HL57DAIU0Z4.png,[48.67971071 44.201214   56.65517241]
7HURJOTJ5G4R.png,[165.33507015  25.67138088  24.90219696]
7HVHLZBUIMSA.png,[ 20.36910066  83.1698555  201.76221803]
7J1TD5FR8IOI.png,[183.34110275   7.56341013  27.75188224]
7JNBPS0S9RI5.png,[204.75992801  28.56707677  46.62618753]
7KHK9AI7PHG6.png,[148.63996003  28.60082683  21.2604824 ]
7KU6AFRG2OJM.png,[239.18780689 236.78383748 242.32038307]
7KU6AFRG2OJM_aug.png,[68.93382382 68.04073706 68.60242593]
7MF0F8MDFSRW.png,[228.48160801 231.29940098 236.14872835]
7MZW4F9HMQDZ.png,[235.33750181 230.23040896 228.52846314]
7MZW4F9HMQDZ_aug.png,[52.93699849 51.97425155 51.66327221]
7N38VE3IROC0.png,[ 18.88776184  93.54420503 165.04693596]
7NGD8S4BFH2E.png,[199.29135127 207.36159311 211.1722371 ]
7OTHEG2QPPNE.png,[24.93787072 23.04264623 21.96570983]
7P1C26CB498X.png,[30.69721575 29.19184717 28.54446345]
7P6HSZ8DQCKS.png,[28.27122327 24.62294896 23.51708725]
7PB54YR1YCZ8.png,[203.89785856  23.77887885  36.8184367 ]
7PK7Q4PW86R8.png,[240.52969785 239.4793268  239.54960244]
7QE5SD3JYFQZ.png,[32.23630298 30.68501081 29.26948595]
7R793H079KE1.png,[182.97506299  64.36766501  45.03483388]
7SC6KJYIO2QZ.png,[210.58312561   9.34907428  41.02769421]
7SORJZZWI3VC.png,[228.23299154 226.68419545 233.77703309]
7THMXMLR31TP.png,[39.88951072 30.48132317 26.49516003]
7UGUY5YS14BO.png,[221.09144431 215.79438483 212.9031431 ]
7WJEKTQLJ6T5.png,[241.92513329 240.30677682 234.13345215]
7WOBCYCOVNKC.png,[10.2622312  35.88148166 96.50156709]
7XCGHYVGSFP0.png,[ 48.36445742 206.50713382 234.21420925]
7XCYG9YU4HMN.png,[186.77178528   1.80956038  27.26559882]
7XUX3Z4F8PM0.png,[26.00523401 22.30182367 19.96965415]
7XZYWUHUKH35.png,[196.80346316  28.89805141  29.69594398]
7Y0RQL13PLYG.png,[242.10354296 237.34010759 232.1524666 ]
7YBZX5ZAEUHQ.png,[219.57227676 215.4876362  214.8223864 ]
7YD6WMKWZF7D.png,[227.97406953 226.43520027 225.42249423]
7YYV2GROLXRZ.png,[81.16484804 10.26730283  9.14895329]
80D61CDWGXNC.png,[197.23104599   6.0393151   27.43650332]
815YESUQJF8S.png,[216.54748815  37.44587678  57.22104265]
81RUYRY4IO5E.png,[122.52352403  12.77723112  40.99867277]
81ZZ9WE9RJ0N.png,[35.96808486 27.36932704 26.39056503]
820PC8QOPZI3.png,[28.25317979 26.4585549  26.15151624]
82VMUJEE7XYK.png,[14.22720307  7.91877825 63.74044124]
86YB4600P3B0.png,[241.66620391 241.30919558 238.90332602]
86YCI0GC61L9.png,[20.92821381 12.12986291 14.31163389]
879Y365VQPSA.png,[175.00418205   6.47596263  23.18227715]
87C7485I66PG.png,[246.14299553 240.88478727 237.17111415]
87C7485I66PG_aug.png,[74.10959947 73.09560778 71.21239656]
87SN825WX2KK.png,[31.49877983 23.45794601 18.70246456]
883FF9Y1MWT8.png,[235.71784928 226.98591859 223.50951595]
88F6GMZ8KIV1.png,[33.29293151 31.45185901 56.00702895]
88P0EBD6M94X.png,[233.49616409 226.36940017 219.70091823]
88WS8VMVD11B.png,[221.0961901  223.00427258 228.80720855]
8AH04E9AO4KJ.png,[21.85666056 20.19041188 23.81069741]
8AM2BKZ1KUX2.png,[233.44921157 233.08375154 232.92976827]
8AM2BKZ1KUX2_aug.png,[60.49303895 60.37026571 60.33999938]
8ATF7EBU7OIK.png,[  5.8210121   52.55467547 159.42750275]
8BCMKIGO2I48.png,[198.89153482  17.71257851  50.76716075]
8BIALZSNYDGK.png,[226.43189132 223.33541652 227.93960495]
8BLRQ3L0JCJU.png,[13.945169   13.37987862 18.27518804]
8BSAOWBR8IRE.png,[150.88375543  31.65310604  24.71654723]
8BU2MGKZLYTY.png,[225.0347817   66.50820048  46.34225279]
8CCL4BSL8VWR.png,[ 10.24076799 100.82246546 190.01335008]
8CCOZWPJZ3MC.png,[ 34.85620253  49.54450633 127.99355949]
8CR6C2ZY92QN.png,[234.29445924 233.60595438 234.1281548 ]
8CR6C2ZY92QN_aug.png,[55.32400853 55.27969033 55.08689808]
8CV3BI5TH9UR.png,[220.27632414 219.77246538 221.1279205 ]
8DAVNXDQ6NT8.png,[198.80013398   3.31927206  32.32370071]
8DOZNQ8N5PUI.png,[154.14956609   6.67402635   8.12673299]
8EWWATP8J217.png,[217.3371792   18.69414115  21.63048739]
8F1N4CDACCK6.png,[91.91544799  9.93109204 16.19474911]
8F4V0WAI8COG.png,[77.31740503 72.67567354 69.77231428]
8G2BZKM5FBP1.png,[138.63136429   9.46243915  11.66399158]
8GB9YEPP1WKI.png,[242.05375568 239.74666282 228.03470669]
8H5SGELBY3BB.png,[ 10.33124716  61.45398275 152.04704199]
8IMQGOUBMWXH.png,[183.31672938  34.26220026  38.86724322]
8ITMRUE8RQFA.png,[225.44886975 217.56497833 213.18814186]
8IXWSOYE89V9.png,[38.67511439 32.54278286 93.88647047]
8JH76MWT389F.png,[231.46918807  55.16054393  55.50461829]
8KTPCM1O2L8Q.png,[29.86154042 28.51077882 31.24700456]
8L5IZXGOZNS7.png,[166.97527311 181.13332252 213.49007884]
8LOY11QCS81S.png,[18.64879    19.92024913 75.97288071]
8MJCMEZR8ZP2.png,[235.68169109 236.90239739 243.60605244]
8MXC9TOYFK8D.png,[192.27824654 149.70570204 136.56944628]
8OQNIR2PER92.png,[38.65507728 33.10284057 51.62281467]
8OTIXD47MRFD.png,[119.03811381  16.28449895  34.5011545 ]
8OTQI73ODBAB.png,[226.01243009 222.9682342  220.9092988 ]
8P6YTOQBIURD.png,[116.30238979  21.49964296  26.00985433]
8Q6CV7NZ5PDS.png,[239.14886802 236.13051997 235.20969648]
8Q6CV7NZ5PDS_aug.png,[55.32459871 54.58499108 54.02748434]
8RIOJ57AVKG4.png,[243.43202118 240.97595763 244.40169462]
8RIOJ57AVKG4_aug.png,[47.96004787 47.07115898 46.23713523]
8RSKXEO4J3AE.png,[  5.25319064  61.70948964 162.80485613]
8T1CCZ1AXBMQ.png,[224.56012398 221.64823835 222.97953697]
8T9AHH77KOWO.png,[22.98768722 21.10541265 25.48781166]
8U2C5DYN5SMN.png,[240.27313749 238.13473385 241.20794248]
8WTOEMT592FJ.png,[13.50596334 15.22277787 28.05793857]
8X9JU2LJQK36.png,[12.75106848 31.51049482 97.24123848]
8XF2R8WIYE5W.png,[20.64523785 17.49435459 31.96575459]
8YEBL2BQJ5VJ.png,[210.38598744  19.99855928  17.84950749]
8Z0L8JIA94I7.png,[226.92109646 232.30914353 241.28615502]
8Z0L8JIA94I7_aug.png,[51.13230453 52.05024604 54.07568708]
8ZXHDNCPCNC0.png,[33.5794874  27.38472884 23.24622176]
90ZYXPAXCCGD.png,[239.28752026 231.89322528 218.00460292]
912U35YG82BS.png,[174.96589461  18.53124694  36.25412433]
92KVJRXK05T5.png,[23.85237384 17.43418107 15.47887364]
937GKWVLPBM7.png,[ 71.84017823 101.68578071 118.54010074]
93AMZCQ0FGLC.png,[12.92207277 18.26366935 27.23077192]
9598PWYN3JLE.png,[234.28092843  49.7598049   45.56821761]
95MOSCYJ5C8D.png,[38.70197066 43.76519318 62.75743056]
96FY2IJ5UYYX.png,[36.382293   28.26119501 28.66272542]
97KTETOS8JVM.png,[149.22949733  25.31964278  43.76376498]
9843HWAPAZU3.png,[245.07945849 244.64535283 244.33638571]
98OHF3OXXLMO.png,[34.39618717 33.65232539 33.44787584]
995HC201LKK3.png,[222.93972628 213.12567179 211.80333708]
995HC201LKK3_aug.png,[55.20213513 53.6817206  53.44915883]
99KQN5HQ0IN0.png,[73.29833958 15.8619443  13.16898768]
9ALDBD0U80IF.png,[ 49.28715097  85.40957906 199.30943252]
9BD8X6C3LYDV.png,[232.33839366 226.2980465  226.12789179]
9BQ6F94NX0SH.png,[233.23973256 226.15057108 221.52090332]
9BUZHR5P5CHY.png,[187.59530624 161.05732905 149.96710845]
9BUZHR5P5CHY_aug.png,[52.24284839 50.13476263 48.53369066]
9C7BV7SV7W07.png,[34.11079617 28.29006134 25.99128208]
9CLGYH96ZHYZ.png,[244.04826728 241.31801478 237.7484688 ]
9CXWJBKZ40HQ.png,[21.18656635 19.0056337  18.1557809 ]
9DVD15H4P7UT.png,[65.21022139 10.29774283 11.59610364]
9EJI95A2Q7YL.png,[237.21167024 237.01625498 236.81088569]
9EJI95A2Q7YL_aug.png,[43.45852535 43.40984321 43.34135102]
9FD0AG6NPGIY.png,[225.91264432   7.32936003  23.71045508]
9FJ7QP2Q61IN.png,[20.2570584  18.52624246 18.5953625 ]
9FPD86MZDG3W.png,[24.51514116 21.3278033  25.33535806]
9GAHTOH3BYBG.png,[20.46209676 18.40545367 18.9483481 ]
9GQUW8HACMKE.png,[ 64.17292086  89.39740134 213.650179  ]
9H1T50SQXRWN.png,[231.47151015 228.88175761 230.15180838]
9H1T50SQXRWN_aug.png,[40.25721883 40.10440816 40.12655283]
9H98G42QPUJU.png,[  4.0059317   41.75854322 128.43022121]
9HHEFDNMCYS7.png,[139.02984333 200.85691694 226.83446102]
9I3JGNSX52U9.png,[235.61367066 233.75420702 232.53171738]
9I3JGNSX52U9_aug.png,[75.27255564 74.48789166 73.98139273]
9IBLNOA48RBM.png,[20.972143   17.80462906 16.91824757]
9J2HD2QFJVGA.png,[239.5791664  215.70287185 198.59379567]
9J2HD2QFJVGA_aug.png,[8.21296296 8.01197244 7.72291128]
9KX24JQFIXUO.png,[238.74590705 236.19250375 224.70956522]
9KX24JQFIXUO_aug.png,[30.78103683 25.17530696 20.46248295]
9LHJY3ZKH1MM.png,[ 33.34523028  56.35296805 104.12842989]
9LI3JCFCUEN9.png,[247.71339225 232.17450714 226.50849762]
9MTN2BE4VLW9.png,[36.13876673 32.02358005 41.21443498]
9OI9PEWHMWET.png,[83.72557935 28.50477364 26.61979432]
9ONTT4NHHRJA.png,[27.76936873 24.77961062 24.56648968]
9P8RFVZUM4S3.png,[155.65319359  16.12324786  21.1460132 ]
9PJIJXZ94MG1.png,[36.17229418 43.42928599 60.44064715]
9Q7Q545ZQWOA.png,[ 6.40531767 35.03995457 80.78417413]
9QHL9B3O7OW5.png,[38.59134255 33.33696101 33.7702469 ]
9QO512T1LFCF.png,[224.85704902  39.99392823  63.03683114]
9QQKCTQFNCWI.png,[185.80880398  34.18962506  48.54314654]
9RKSCIYUHOLS.png,[149.69369983 120.2317817  105.32433151]
9RKSCIYUHOLS_aug.png,[59.68819806 59.58278239 65.90862287]
9SKKGJS0WMPE.png,[122.59566097  11.5935937   20.79998666]
9TXXEBRLA6AF.png,[43.38565265 54.55353882 95.87112001]
9UWLAOL7P436.png,[234.89185679 234.67693105 235.01739507]
9VWYYOZQLQZZ.png,[221.9261354   16.75473501   9.98841098]
9VYGH4MOHS2X.png,[131.16369536  32.65160807  25.59067247]
9WWC91I8O13R.png,[151.56578784   2.58292125  30.77456949]
9WZIIJE1K7RW.png,[ 32.06841659  66.59794172 154.50050108]
9XQW0VAK59QD.png,[ 52.98375233  67.90873085 141.68017379]
9XVIVWRGKYFQ.png,[21.55260956 24.85207339 43.73634786]
9YSUSYOPK71F.png,[148.97716924  11.79682114  30.83789736]
9ZH7WNSNV9TJ.png,[ 20.42458953  32.36890046 124.47043587]
9ZJ1CUXMEWPU.png,[174.59906442  42.97559692  53.62919793]
A0CPQ4MGOFKS.png,[134.93665457  18.4204726   16.89046653]
A0JWAQN8MBXA.png,[230.77140355 224.73012919 221.03934019]
A0JWAQN8MBXA_aug.png,[48.53458061 38.83729329 33.45333587]
A1DE24EFCQYH.png,[213.17751196 180.52894737 156.07416268]
A1N3E24Z3KEY.png,[ 23.02874049  28.29212869 101.48809109]
A1QVJL8N46O2.png,[167.86684778  25.31952888  28.96305929]
A23WKVWR54DI.png,[10.8154779   8.41901032  7.54672194]
A26AO0QWRVP6.png,[209.89710695  28.5698128   51.1843435 ]
A2IZA2BIOKZI.png,[235.38821119 232.01941771 227.10044792]
A2IZA2BIOKZI_aug.png,[51.72549198 51.03005173 49.55534614]
A31H6W1LW89H.png,[212.05628693 149.04274815 120.00777919]
A3AKRJ4SL3HY.png,[144.7735426   15.39759813  25.57804533]
A3Y7RXM9Q015.png,[245.39893518 244.77256031 244.30258569]
A3Y7RXM9Q015_aug.png,[46.34231818 46.214374   46.07879489]
A4DBJM33QENN.png,[231.52126826 230.08348674 230.42319141]
A4DBJM33QENN_aug.png,[63.21042992 62.90470095 62.71136538]
A54DJG40CEZI.png,[103.90934489  17.32944696  20.48235734]
A5SP1PBSB8C8.png,[212.34021506 150.88894451 112.27089049]
A5WSM0NHWM2F.png,[219.23950595 158.30842209 125.58363913]
A6ETTHIHH3A0.png,[220.9675618  169.72372875 143.69401678]
A7AFH479IUAU.png,[35.4205984  35.48905457 33.80394735]
A7IX0H5OIBRG.png,[193.59401978  15.80006946  45.39102967]
A7ZMI1UJXP0V.png,[223.55866033 219.42542014 216.39555307]
A8WWQ99UDNBP.png,[209.49965402 220.75683685 225.97424712]
A8ZDX43HHFZ3.png,[236.75140718  47.83226368  70.10427668]
A9CBATW0S1D9.png,[235.01398435 233.56668457 232.55375115]
A9CBATW0S1D9_aug.png,[74.30656709 74.17349374 74.01896423]
ABBMCGOVBA1K.png,[236.37250996 235.41699867 233.72161355]
AC2L3A10YPZT.png,[228.66191439 222.79588644 218.19386481]
AC2L3A10YPZT_aug.png,[59.66851023 58.1906599  56.29307182]
AD8IMHDN2DN5.png,[  5.02581193  60.6969601  158.63042184]
ADBA9AUF8BG4.png,[22.9448462  20.55666811 19.39878855]
ADPFR4KV01WP.png,[155.15683891   7.63016717  34.09547872]
AEH4EKHMERJV.png,[238.92675636 238.46284255 237.80369477]
AEH4EKHMERJV_aug.png,[32.58466673 27.17620497 23.96848925]
AET07V8H3B76.png,[47.1356264  38.97651007 34.07074944]
AFXZVUX4RGZ3.png,[194.06799375 198.31022468 206.20335357]
AG4VZRYKOKFG.png,[30.56210513 27.70901061 33.0032816 ]
AGF8RORW5SY4.png,[212.76313369 206.58921573 206.14557777]
AGF8RORW5SY4_aug.png,[34.43465074 28.34253833 26.27407186]
AHRJ393WJKUB.png,[219.22159825 212.99264706 221.35037573]
AHRJ393WJKUB_aug.png,[52.31137807 51.62105974 52.99577628]
AI0ATEEX36G2.png,[231.70330648 229.8846322  229.51670413]
AI5ZQYXWMG63.png,[245.63679768 244.16486415 243.25586916]
AIHEH7WBVRBC.png,[22.58551636 18.7678181  16.85860104]
AIN94Z9HDQHR.png,[116.82950123  19.37355944  15.36305014]
AIX4OSWCOQ70.png,[197.31568179 150.12390179 128.10410398]
AJD24GRHOT23.png,[217.94077642  30.19793143  29.4105979 ]
AJE8G6JOPFYY.png,[240.99974411 240.32363812 242.77726601]
AJMJLOU89OJD.png,[150.72562059  18.10041633  39.10359919]
AK3P6760NEOA.png,[217.96944091 218.15716518 227.28313462]
AKVHCM5H4XEC.png,[19.93356011 20.39509759 43.74050859]
AL55U7Z7FQP3.png,[42.45248365 42.89818122 60.66700093]
ALRRHZJHTYFT.png,[185.71498234   8.60730457  26.03517938]
AM396YE1SKPH.png,[17.51354192 15.93907468 16.44583234]
AM9SQMNEWTBE.png,[73.8871091  11.48276581 11.58902015]
ANQ5CIJXQBTG.png,[239.4762932  235.06125567 227.72437194]
ANQ5CIJXQBTG_aug.png,[46.62916904 45.72393503 44.00242292]
AOA03RPY9TEO.png,[235.68371995 233.57918795 240.49139474]
AOVACF7ZQ8LL.png,[242.23943173 238.94165746 244.55917916]
AP33NKSV9HDX.png,[179.52489784  44.25669744  46.14434186]
APW8JXI3UOVC.png,[238.47162939 236.85839293 235.31912438]
APW8JXI3UOVC_aug.png,[69.54596967 69.12227377 68.68350124]
ARSRYDBFOLZN.png,[194.62990973   7.72204617  14.27313397]
AS4SNUGV7R1Z.png,[234.60700827 225.92584488 218.39071238]
ASONJT1OLR1S.png,[204.13873751   9.3315168   44.27917802]
ASYLW1TU85R6.png,[28.25166466 24.12792619 20.11281187]
ATZP46IF9X3D.png,[182.3428837   48.04402244  45.66309219]
AUH6YKHB0TQ2.png,[240.18283382 234.99902041 235.08979592]
AUH6YKHB0TQ2_aug.png,[41.53374946 41.34672691 41.25197508]
AV369DCT8PIX.png,[225.73439178  25.40511371  41.20524148]
AVH1K69KPBV6.png,[226.55443702   8.04203571  31.67593727]
AVM2WW45CT7M.png,[ 62.95852156  71.85287474 114.26892539]
AW9W06Q50841.png,[236.52201506  33.56522311  50.79655388]
AX6DET3TY1LZ.png,[231.71246995 228.84457711 226.45858495]
AXCIYACE10L6.png,[30.61445667 26.65172747 25.08239722]
AXFGLQVTRMET.png,[25.18436633 25.189057   25.3419758 ]
AXGXH34MYJXB.png,[ 12.78153884  53.83575496 169.60581546]
AY1PDZMDKP0I.png,[230.6398693  229.03470691 234.7928477 ]
AY1PDZMDKP0I_aug.png,[47.71253395 47.39867092 47.97273279]
AY69LWYXE2OO.png,[40.94352468 38.10830883 40.49757079]
AYDA9BXI3SDD.png,[229.87708168 232.37473409 234.36758431]
AYDA9BXI3SDD_aug.png,[44.45149594 31.64228673 23.44851518]
AYFJLVGSGSJQ.png,[35.91851272 31.86079358 30.44650332]
AYV5LZPC4Z90.png,[158.16307487  33.47628305  27.81765163]
AZ3EUTQ07AA6.png,[230.25163578 225.30682417 214.77673239]
AZ3EUTQ07AA6_aug.png,[49.11771508 36.94426457 30.75716929]
AZYCWBJSBI40.png,[237.72064569 235.17445741 234.44508456]
B0BAUTTCWUDW.png,[228.70163348 223.57382084 229.22437037]
B0BAUTTCWUDW_aug.png,[40.33352017 39.98519994 40.07103076]
B0H26YGUVLZO.png,[213.91991383  23.81043651  31.16277121]
B0HUAZAQRB6W.png,[136.07600892  44.03049729  55.97671934]
B1729KNZMV3O.png,[237.81468676 236.55293322 235.56856703]
B1C5I2TM621P.png,[17.61763554 13.51198862 13.66441486]
B3FLQ72ERCJO.png,[172.97968231  64.68359808  51.3304396 ]
B3U5AJH2XS8S.png,[235.51300917 234.81700917 233.69658716]
B3X0KDCM18DO.png,[196.62606281 136.265627   108.91164281]
