Image,Dominant Color (RGB)
WOMEN-Shorts-id_00001108-03_1_front.png,[238.69327756 217.93286591 115.67559882]
WOMEN-Shorts-id_00001108-03_4_full.png,[237.68668696 216.27843897 115.91509826]
WOMEN-Shorts-id_00001108-04_4_full.png,[224.66425849 218.32536868 207.5142005 ]
WOMEN-Shorts-id_00001158-02_4_full.png,[191.83634749 130.00403682 126.45389956]
WOMEN-Shorts-id_00001173-03_1_front.png,[40.66040423 25.55250462 15.38692538]
WOMEN-Shorts-id_00001174-01_1_front.png,[32.74377294 28.17664474 31.03559842]
WOMEN-Shorts-id_00001174-01_4_full.png,[32.2052487  28.00372292 28.99926762]
WOMEN-Shorts-id_00001186-01_1_front.png,[36.90768064 27.97107366 25.4631714 ]
WOMEN-Shorts-id_00001235-01_4_full.png,[ 87.64965343 105.85857313 124.31029896]
WOMEN-Shorts-id_00001296-01_4_full.png,[209.12451219 212.38988292 215.49930049]
WOMEN-Shorts-id_00001305-02_4_full.png,[206.20072271 212.21019977 215.07056658]
WOMEN-Shorts-id_00001337-02_4_full.png,[42.83020379 44.32099315 62.89401086]
WOMEN-Shorts-id_00001346-02_1_front.png,[19.62982701 24.38303092 54.10091782]
WOMEN-Shorts-id_00001349-05_1_front.png,[19.72555253 41.4823159  60.27649558]
WOMEN-Shorts-id_00001354-02_1_front.png,[119.37469244 156.71880492 190.01436731]
WOMEN-Shorts-id_00001354-03_1_front.png,[38.09363296 60.52344292 92.39950062]
WOMEN-Shorts-id_00001357-01_1_front.png,[38.38741448 33.52493698 36.13372344]
WOMEN-Shorts-id_00001373-02_1_front.png,[219.61311482 214.1401494  202.01069795]
WOMEN-Shorts-id_00001380-01_1_front.png,[233.325459   208.42933715 192.55703233]
WOMEN-Shorts-id_00001386-02_1_front.png,[ 36.76654404  47.8887356  100.99349626]
WOMEN-Shorts-id_00001404-01_4_full.png,[47.76758679 40.93421674 42.97900601]
WOMEN-Shorts-id_00001404-06_1_front.png,[54.1941429  58.62127254 88.00700181]
WOMEN-Shorts-id_00001404-06_4_full.png,[53.0545296  56.14619165 83.21887136]
WOMEN-Shorts-id_00001404-12_4_full.png,[ 46.40907904  75.37630571 172.10123607]
WOMEN-Shorts-id_00001404-16_1_front.png,[251.88606904  27.49024329  51.59861698]
WOMEN-Shorts-id_00001404-17_4_full.png,[236.53485804 242.48110149 130.54415589]
WOMEN-Shorts-id_00001445-03_1_front.png,[43.53125056 38.81160095 75.70023109]
WOMEN-Shorts-id_00001445-03_4_full.png,[39.7824347  34.99445082 56.73198517]
WOMEN-Shorts-id_00001448-01_1_front.png,[27.16038882 25.87381715 23.23863176]
WOMEN-Shorts-id_00001479-01_1_front.png,[39.90265977 45.48643385 57.3614076 ]
WOMEN-Shorts-id_00001494-02_4_full.png,[183.81565563 192.82582738 200.49613032]
WOMEN-Shorts-id_00001494-03_1_front.png,[31.18542818 43.61991462 59.34564917]
WOMEN-Shorts-id_00001550-02_1_front.png,[ 78.57758174  97.65335139 122.34007726]
WOMEN-Shorts-id_00001594-01_4_full.png,[47.19690067 45.01011587 51.29633748]
WOMEN-Shorts-id_00001625-04_4_full.png,[215.97615146 214.40604691 209.86222097]
WOMEN-Shorts-id_00001625-05_4_full.png,[62.73701712 59.25343144 64.2805646 ]
WOMEN-Shorts-id_00001625-06_1_front.png,[248.32673923  66.32340936  68.23226754]
WOMEN-Shorts-id_00001625-06_4_full.png,[243.90991988  59.56540215  63.26373335]
WOMEN-Shorts-id_00001646-02_1_front.png,[219.96092723 226.13935788 230.38185199]
WOMEN-Shorts-id_00001646-02_4_full.png,[219.98662777 227.10539752 231.36060459]
WOMEN-Shorts-id_00001692-01_1_front.png,[239.09159605 238.82034142 241.55418056]
WOMEN-Shorts-id_00001694-02_4_full.png,[42.3558038  41.16929892 50.24685413]
WOMEN-Shorts-id_00001742-02_1_front.png,[225.195585   223.21742432 219.21870745]
WOMEN-Shorts-id_00001742-03_1_front.png,[128.8611139   15.83216045  27.31097316]
WOMEN-Shorts-id_00001756-01_1_front.png,[52.98036048 53.17864671 53.44776913]
WOMEN-Shorts-id_00001756-01_4_full.png,[35.46365768 34.05837241 28.82859515]
WOMEN-Shorts-id_00001756-03_1_front.png,[126.02701325 103.70012592  62.27025244]
WOMEN-Shorts-id_00001756-03_4_full.png,[124.57268209  98.66208505  60.21365896]
WOMEN-Shorts-id_00001756-04_1_front.png,[ 39.84966518  64.73410417 102.28667399]
WOMEN-Shorts-id_00001786-03_1_front.png,[194.89473684 134.74241574 103.28317061]
WOMEN-Shorts-id_00001821-01_1_front.png,[27.48087945 25.00503953 23.52416008]
WOMEN-Shorts-id_00001827-05_1_front.png,[245.35356037 235.66909582 225.04478844]
WOMEN-Shorts-id_00001827-06_1_front.png,[129.43545781 117.39170431 115.08589139]
WOMEN-Shorts-id_00001827-06_4_full.png,[159.92862257 145.06311615 141.34554166]
WOMEN-Shorts-id_00001829-01_1_front.png,[231.20032486 233.88185538 238.26106744]
WOMEN-Shorts-id_00001829-01_4_full.png,[223.35897677 226.81919496 231.64723032]
WOMEN-Shorts-id_00001834-02_4_full.png,[22.08976727 42.28914455 48.12333105]
WOMEN-Shorts-id_00001864-01_4_full.png,[234.79848445 234.64097204 237.7666057 ]
WOMEN-Shorts-id_00001913-02_1_front.png,[242.71681598 235.69135661 234.40495018]
WOMEN-Shorts-id_00001913-02_4_full.png,[239.18816093 230.52732321 229.32628345]
WOMEN-Shorts-id_00001940-03_1_front.png,[225.06314695 231.25265018 235.21082935]
WOMEN-Shorts-id_00001940-03_4_full.png,[213.34014537 220.05139702 223.01406456]
WOMEN-Shorts-id_00001958-02_2_side.png,[24.78364023 24.44386213 23.55299811]
WOMEN-Shorts-id_00001972-02_1_front.png,[225.26211514 224.25904013 223.97508855]
WOMEN-Shorts-id_00002032-02_1_front.png,[38.97228888 36.76033507 48.13368802]
WOMEN-Shorts-id_00002038-04_1_front.png,[30.85749986 29.03214306 35.47657022]
WOMEN-Shorts-id_00002038-04_4_full.png,[32.72605486 29.89626833 35.8027929 ]
WOMEN-Shorts-id_00002038-05_1_front.png,[253.57095304 213.34169834 178.85488326]
WOMEN-Shorts-id_00002038-05_4_full.png,[21.93404727 15.69608567 14.95243722]
WOMEN-Shorts-id_00002038-06_4_full.png,[25.32983005 19.20960048 17.11717352]
WOMEN-Shorts-id_00002038-11_1_front.png,[142.80989652  30.61493423  45.79960967]
WOMEN-Shorts-id_00002038-11_4_full.png,[141.54678115  30.88355469  46.16119618]
WOMEN-Shorts-id_00002038-12_4_full.png,[167.66917992 101.14945259  29.05282999]
WOMEN-Shorts-id_00002058-02_1_front.png,[44.1212576  30.47442535 31.67587104]
WOMEN-Shorts-id_00002060-01_1_front.png,[22.5703042  30.72741632 49.54418693]
WOMEN-Shorts-id_00002079-01_1_front.png,[120.62351844 143.45278999 166.70858969]
WOMEN-Shorts-id_00002079-01_2_side.png,[178.3603167  196.57074478 213.99292552]
WOMEN-Shorts-id_00002079-02_1_front.png,[216.72366592 221.9439718  222.83587129]
WOMEN-Shorts-id_00002092-01_1_front.png,[170.91608078 195.84815879 206.18756496]
WOMEN-Shorts-id_00002097-01_1_front.png,[233.41311578 233.08813137 235.22988984]
WOMEN-Shorts-id_00002138-02_1_front.png,[39.91481903 35.69599509 32.01279467]
WOMEN-Shorts-id_00002155-02_1_front.png,[237.5334596  167.16100342 156.59025921]
WOMEN-Shorts-id_00002155-02_2_side.png,[169.53835462 126.9750789  105.4863866 ]
WOMEN-Shorts-id_00002156-03_1_front.png,[27.12157779 22.66314324 16.0508686 ]
WOMEN-Shorts-id_00002156-04_2_side.png,[130.17336382  83.85707366  67.53826481]
WOMEN-Shorts-id_00002197-02_1_front.png,[195.1780963  197.26057849 198.24140989]
WOMEN-Shorts-id_00002197-02_4_full.png,[191.02739244 193.18019858 193.96718541]
WOMEN-Shorts-id_00002197-03_1_front.png,[ 84.99867786 104.092087   131.91577973]
WOMEN-Shorts-id_00002208-02_1_front.png,[135.35806639 124.22280217 106.58994303]
WOMEN-Shorts-id_00002208-02_4_full.png,[24.00565254 19.25519534 16.98686617]
WOMEN-Shorts-id_00002240-02_1_front.png,[38.36135005 33.60136921 35.01275207]
WOMEN-Shorts-id_00002240-02_4_full.png,[38.65016572 33.7273911  31.76427557]
WOMEN-Shorts-id_00002279-04_1_front.png,[250.13582664 224.97143247 218.85805012]
WOMEN-Shorts-id_00002279-04_4_full.png,[251.48962862 228.7494275  221.52899008]
WOMEN-Shorts-id_00002305-02_1_front.png,[27.41323517 19.82018967 39.96038183]
WOMEN-Shorts-id_00002314-01_1_front.png,[199.77161681 213.76993363 222.16136866]
WOMEN-Shorts-id_00002320-04_1_front.png,[ 39.28439178  91.2755786  109.19163118]
WOMEN-Shorts-id_00002320-04_3_back.png,[ 36.51017718  91.19513816 108.63112213]
WOMEN-Shorts-id_00002320-05_1_front.png,[185.02547667  73.81012005  66.91316747]
WOMEN-Shorts-id_00002320-06_1_front.png,[214.67792815 148.86892813 149.60415234]
WOMEN-Shorts-id_00002320-06_4_full.png,[212.92192936 150.714233   150.90258303]
WOMEN-Shorts-id_00002346-02_2_side.png,[188.46176092 203.15365547 220.68197925]
WOMEN-Shorts-id_00002352-02_1_front.png,[229.83102319 106.07647837  95.48854217]
WOMEN-Shorts-id_00002355-02_1_front.png,[67.33347777 60.63409971 57.59377549]
WOMEN-Shorts-id_00002355-02_4_full.png,[22.31266878 21.84650516 20.25875695]
WOMEN-Shorts-id_00002394-03_1_front.png,[ 77.72441637  69.83669782 126.57052388]
WOMEN-Shorts-id_00002394-03_4_full.png,[ 72.40424041  63.39628964 111.65312091]
WOMEN-Shorts-id_00002394-04_1_front.png,[100.22301778  90.98188276  71.82974704]
WOMEN-Shorts-id_00002394-04_4_full.png,[102.48619559  90.131962    71.46757329]
WOMEN-Shorts-id_00002417-02_1_front.png,[41.42852773 55.85040687 52.40046499]
WOMEN-Shorts-id_00002429-02_1_front.png,[24.68113704 24.94889959 21.22298913]
WOMEN-Shorts-id_00002443-01_1_front.png,[229.70817046 235.99500412 241.43614914]
WOMEN-Shorts-id_00002443-01_3_back.png,[224.03792523 232.38973447 239.66664088]
WOMEN-Shorts-id_00002453-01_1_front.png,[210.23393072 215.65503557 218.18301564]
WOMEN-Shorts-id_00002465-04_1_front.png,[204.40006778 202.56837864 203.59462309]
WOMEN-Shorts-id_00002465-05_1_front.png,[36.81571984 33.91349962 26.00251487]
WOMEN-Shorts-id_00002465-05_4_full.png,[39.05684388 36.28781379 29.66105281]
WOMEN-Shorts-id_00002465-06_1_front.png,[227.04218622 206.95027894 195.51548087]
WOMEN-Shorts-id_00002465-06_4_full.png,[220.11848208 196.0468728  183.27891778]
WOMEN-Shorts-id_00002472-03_4_full.png,[24.14857886 12.35367788  9.02805676]
WOMEN-Shorts-id_00002472-04_1_front.png,[211.22757921 196.13659102 181.95220402]
WOMEN-Shorts-id_00002487-05_4_full.png,[34.50925447 33.2413927  30.00608335]
WOMEN-Shorts-id_00002500-01_1_front.png,[ 96.17762788 120.46420359 139.33134039]
WOMEN-Shorts-id_00002514-01_1_front.png,[213.05207539 211.98948687 209.48456622]
WOMEN-Shorts-id_00002514-01_4_full.png,[212.50445448 211.12753234 208.11935563]
WOMEN-Shorts-id_00002530-01_1_front.png,[207.26348794 217.32665207 224.70148675]
WOMEN-Shorts-id_00002530-02_4_full.png,[215.30244518 220.09994178 221.53405783]
WOMEN-Shorts-id_00002557-03_1_front.png,[ 21.93315718 161.57509105 165.01635364]
WOMEN-Shorts-id_00002557-04_2_side.png,[159.04007783  70.72930986  81.12497254]
WOMEN-Shorts-id_00002557-04_4_full.png,[60.40558848 53.61742292 59.47791005]
WOMEN-Shorts-id_00002557-04_7_additional.png,[143.33060526  48.78727244  58.2460557 ]
WOMEN-Shorts-id_00002572-02_1_front.png,[210.03732238 216.64341152 219.39139987]
WOMEN-Shorts-id_00002572-02_4_full.png,[212.64428161 216.86596791 219.78601243]
WOMEN-Shorts-id_00002581-04_1_front.png,[132.46401098 129.18502292 136.16630661]
WOMEN-Shorts-id_00002581-04_4_full.png,[140.1686376  136.23126443 142.07543209]
WOMEN-Shorts-id_00002581-05_1_front.png,[227.07228122 139.28017892 140.58063719]
WOMEN-Shorts-id_00002581-05_4_full.png,[236.23133379 157.62046188 158.11459047]
WOMEN-Shorts-id_00002581-09_1_front.png,[133.34848082 177.96318972 190.97526334]
WOMEN-Shorts-id_00002581-09_4_full.png,[125.45438428 168.79257307 181.9143747 ]
WOMEN-Shorts-id_00002584-02_1_front.png,[240.12134575 235.50183208 226.45698967]
WOMEN-Shorts-id_00002586-08_1_front.png,[95.80427422 89.01466157 66.39089243]
WOMEN-Shorts-id_00002589-01_1_front.png,[31.65444031 34.39160677 44.7571582 ]
WOMEN-Shorts-id_00002607-04_1_front.png,[36.69086762 34.02894991 38.83331871]
WOMEN-Shorts-id_00002607-04_4_full.png,[34.40765923 30.81376203 34.84202335]
WOMEN-Shorts-id_00002626-02_1_front.png,[245.91003061 200.14445343  96.21031356]
WOMEN-Shorts-id_00002626-02_4_full.png,[235.2730382  185.36131905  94.42423851]
WOMEN-Shorts-id_00002640-02_1_front.png,[33.30253575 31.25626946 26.92165237]
WOMEN-Shorts-id_00002668-02_4_full.png,[28.9658559  17.48173688 14.40509027]
WOMEN-Shorts-id_00002668-03_1_front.png,[223.18436342 211.90668918 202.94661376]
WOMEN-Shorts-id_00002668-03_4_full.png,[217.91988506 201.30965517 190.68137931]
WOMEN-Shorts-id_00002671-01_1_front.png,[22.63445221 25.65160968 26.5040554 ]
WOMEN-Shorts-id_00002706-01_1_front.png,[233.65801939 232.68405659 237.5167382 ]
WOMEN-Shorts-id_00002706-01_4_full.png,[222.98678414 221.28384509 225.69182721]
WOMEN-Shorts-id_00002717-01_1_front.png,[202.53640817 205.19938197 204.11772248]
WOMEN-Shorts-id_00002717-01_4_full.png,[206.24416657 212.22222842 214.48241599]
WOMEN-Shorts-id_00002720-02_1_front.png,[84.02383268 30.62785344 29.03148508]
WOMEN-Shorts-id_00002720-02_4_full.png,[143.94983484  99.75589273  81.22854263]
WOMEN-Shorts-id_00002720-03_4_full.png,[151.85111307 111.86830505  82.10480494]
WOMEN-Shorts-id_00002736-01_1_front.png,[245.02771298 244.84488504 244.47217594]
WOMEN-Shorts-id_00002736-02_4_full.png,[33.54193119 29.19599129 27.56354677]
WOMEN-Shorts-id_00002753-02_1_front.png,[121.42179175 112.52999919  87.42761706]
WOMEN-Shorts-id_00002753-02_4_full.png,[114.1045039  102.61281016  77.86135998]
WOMEN-Shorts-id_00002766-01_4_full.png,[221.60167398 220.12226688 220.96264887]
WOMEN-Shorts-id_00002788-02_1_front.png,[209.98447356 200.99067335 207.95072511]
WOMEN-Shorts-id_00002897-01_1_front.png,[18.15169395 15.98553865 12.33434892]
WOMEN-Shorts-id_00002897-01_4_full.png,[18.97425249 16.09214235 12.13409846]
WOMEN-Shorts-id_00002928-03_1_front.png,[114.32560066 122.82858918 133.16596639]
WOMEN-Shorts-id_00002928-04_1_front.png,[201.48212994 209.65557797 220.94819777]
WOMEN-Shorts-id_00002935-01_1_front.png,[ 39.56821949  77.19096223 123.58494722]
WOMEN-Shorts-id_00003061-01_1_front.png,[33.57128047 30.72170587 25.3794595 ]
WOMEN-Shorts-id_00003067-02_1_front.png,[246.4419031  247.632504   248.63854212]
WOMEN-Shorts-id_00003067-02_4_full.png,[242.56727679 243.50629464 244.36370536]
WOMEN-Shorts-id_00003087-05_1_front.png,[28.74386953 26.97301746 22.87577851]
WOMEN-Shorts-id_00003087-05_4_full.png,[32.4767037  28.95904493 24.75685624]
WOMEN-Shorts-id_00003087-06_2_side.png,[238.87684641 233.05079196 228.9686777 ]
WOMEN-Shorts-id_00003092-01_1_front.png,[227.46397845 227.28688624 228.39779265]
WOMEN-Shorts-id_00003145-01_4_full.png,[25.32189464 26.47146184 31.92337097]
WOMEN-Shorts-id_00003184-02_1_front.png,[230.66006295 220.95065729 219.51453435]
WOMEN-Shorts-id_00003195-05_1_front.png,[19.4821231  18.26192247 14.69040579]
WOMEN-Shorts-id_00003195-06_4_full.png,[244.11425055 205.2125523  191.06660103]
WOMEN-Shorts-id_00003195-08_1_front.png,[225.2463101  227.28136152 235.22063388]
WOMEN-Shorts-id_00003208-04_4_full.png,[50.99474397 40.60411448 38.33646779]
WOMEN-Shorts-id_00003208-06_1_front.png,[37.1219906  34.84417205 97.9374633 ]
WOMEN-Shorts-id_00003208-06_4_full.png,[18.74007661 15.27308055 20.70487981]
WOMEN-Shorts-id_00003208-07_1_front.png,[247.54840623 247.27767176 249.80402826]
WOMEN-Shorts-id_00003208-07_4_full.png,[245.41874151 244.81056285 247.07922137]
WOMEN-Shorts-id_00003208-10_1_front.png,[180.64428753 179.11743257 179.77775205]
WOMEN-Shorts-id_00003208-10_4_full.png,[172.94305303 171.00209878 171.33692458]
WOMEN-Shorts-id_00003208-11_1_front.png,[41.6781092  45.42613751 66.30551062]
WOMEN-Shorts-id_00003208-16_1_front.png,[241.29218753 218.45256937 194.26342542]
WOMEN-Shorts-id_00003269-02_1_front.png,[28.31016672 26.44655514 20.71052254]
WOMEN-Shorts-id_00003271-03_1_front.png,[38.47506204 32.89682674 36.90960894]
WOMEN-Shorts-id_00003271-04_1_front.png,[119.34937543  28.62880732  39.67811716]
WOMEN-Shorts-id_00003271-05_4_full.png,[28.62850672 71.52994111 86.86006342]
WOMEN-Shorts-id_00003293-03_4_full.png,[213.90111011 201.29945267 185.71829679]
WOMEN-Shorts-id_00003293-08_1_front.png,[238.87392423 232.8611625  221.65596933]
WOMEN-Shorts-id_00003305-09_1_front.png,[24.55709188 26.88279162 25.03805592]
WOMEN-Shorts-id_00003305-09_4_full.png,[30.01607047 30.73084331 28.92700407]
WOMEN-Shorts-id_00003305-10_1_front.png,[229.24769184 225.58905107 216.88409378]
WOMEN-Shorts-id_00003305-10_4_full.png,[223.24148253 219.59856052 211.36629334]
WOMEN-Shorts-id_00003305-11_1_front.png,[233.76673998 175.79230205 165.29968231]
WOMEN-Shorts-id_00003305-12_1_front.png,[242.1550576  236.64487041 198.55836933]
WOMEN-Shorts-id_00003320-02_1_front.png,[227.66287375 218.58092398 216.7156453 ]
WOMEN-Shorts-id_00003324-01_1_front.png,[172.38752062 195.56673188 213.70773392]
WOMEN-Shorts-id_00003333-01_1_front.png,[228.46702454 226.81974491 228.07866484]
WOMEN-Shorts-id_00003430-02_1_front.png,[172.9990022  198.80651319 217.57283954]
WOMEN-Shorts-id_00003432-04_1_front.png,[ 49.62540956  97.7301335  148.01843611]
WOMEN-Shorts-id_00003432-04_2_side.png,[32.2435921  34.28536756 35.78347369]
WOMEN-Shorts-id_00003432-06_1_front.png,[ 42.00735977  70.68998452 117.74043111]
WOMEN-Shorts-id_00003481-04_1_front.png,[252.33119596 242.21598689 234.18090509]
WOMEN-Shorts-id_00003514-04_4_full.png,[227.0200348  228.00382799 220.3402436 ]
WOMEN-Shorts-id_00003514-05_1_front.png,[42.24797284 35.72809047 37.47912297]
WOMEN-Shorts-id_00003514-05_2_side.png,[58.67432874 50.17712706 51.1545073 ]
WOMEN-Shorts-id_00003514-05_3_back.png,[55.76771424 48.23214979 50.00392355]
WOMEN-Shorts-id_00003514-06_1_front.png,[126.92174142  47.9468857   54.28353169]
WOMEN-Shorts-id_00003526-01_1_front.png,[202.15982519 207.56754642 209.2236026 ]
WOMEN-Shorts-id_00003526-01_4_full.png,[199.59723909 204.94334622 206.34351187]
WOMEN-Shorts-id_00003544-01_1_front.png,[246.66109284 244.64295004 245.01694443]
WOMEN-Shorts-id_00003578-02_4_full.png,[30.55581056 27.30682245 24.42691425]
WOMEN-Shorts-id_00003583-08_1_front.png,[248.74784421  93.74604498  87.01527153]
WOMEN-Shorts-id_00003583-08_4_full.png,[236.87514718 120.36256596 105.25786054]
WOMEN-Shorts-id_00003621-01_4_full.png,[ 88.75800887 109.53939309 134.90607618]
WOMEN-Shorts-id_00003621-02_4_full.png,[197.70690334 207.7517711  213.76334225]
WOMEN-Shorts-id_00003639-02_1_front.png,[21.05941906 32.22571579 55.54967025]
WOMEN-Shorts-id_00003639-02_4_full.png,[19.48357664 30.43922805 46.13652953]
WOMEN-Shorts-id_00003655-02_2_side.png,[216.99235795 219.45713068 223.93559659]
WOMEN-Shorts-id_00003681-04_1_front.png,[47.00485518 37.42621094 37.52086498]
WOMEN-Shorts-id_00003681-04_4_full.png,[46.54266508 36.35452673 35.56022986]
WOMEN-Shorts-id_00003681-05_4_full.png,[45.0520005  48.08365432 87.35123633]
WOMEN-Shorts-id_00003681-08_1_front.png,[248.14326737  78.11442662  85.87560605]
WOMEN-Shorts-id_00003688-02_1_front.png,[233.93936138 199.75983289 198.73019994]
WOMEN-Shorts-id_00003688-02_4_full.png,[232.65854192 204.92321565 203.6258061 ]
WOMEN-Shorts-id_00003698-04_1_front.png,[ 85.19388059 105.98689306 132.14975105]
WOMEN-Shorts-id_00003709-04_1_front.png,[20.97289043 18.46284581 13.20985622]
WOMEN-Shorts-id_00003709-06_4_full.png,[79.41528953 29.5165032  33.73541135]
WOMEN-Shorts-id_00003712-05_1_front.png,[229.94962799 228.59372517 224.46731357]
WOMEN-Shorts-id_00003712-06_1_front.png,[212.96880279 204.92735668 197.76082141]
WOMEN-Shorts-id_00003754-01_4_full.png,[133.44338175 128.58005668 130.17115362]
WOMEN-Shorts-id_00003756-02_1_front.png,[226.48995369 218.97168924 208.79726295]
WOMEN-Shorts-id_00003760-03_4_full.png,[94.46167566 77.91485838 59.00416154]
WOMEN-Shorts-id_00003774-01_1_front.png,[47.88924205 56.75737854 76.67194726]
WOMEN-Shorts-id_00003774-01_4_full.png,[64.51121839 71.80988506 90.29108046]
WOMEN-Shorts-id_00003793-03_4_full.png,[173.32847061 121.54454601  85.21588595]
WOMEN-Shorts-id_00003793-04_1_front.png,[32.99347532 28.94636629 20.35916533]
WOMEN-Shorts-id_00003793-04_4_full.png,[39.51606048 33.45770842 24.91417208]
WOMEN-Shorts-id_00003810-01_1_front.png,[181.91430019 197.23921548 212.81627022]
WOMEN-Shorts-id_00003810-01_4_full.png,[198.34940447 208.28676702 218.92907943]
WOMEN-Shorts-id_00003876-04_4_full.png,[48.68667062 54.0811019  74.57304502]
WOMEN-Shorts-id_00003934-03_1_front.png,[147.17484907 179.4413183  203.08007746]
WOMEN-Shorts-id_00003934-03_4_full.png,[135.03098284 166.81651271 191.10063687]
WOMEN-Shorts-id_00003946-02_1_front.png,[ 82.49424144  54.31718316 133.07042091]
WOMEN-Shorts-id_00003949-02_1_front.png,[224.61506628 224.64596386 224.95126294]
WOMEN-Shorts-id_00003949-02_4_full.png,[218.9428794 218.4853953 217.4628067]
WOMEN-Shorts-id_00003973-06_1_front.png,[29.87595341 28.63590039 24.29154262]
WOMEN-Shorts-id_00003977-02_1_front.png,[28.34471754 26.03918194 21.27255259]
WOMEN-Shorts-id_00003991-02_1_front.png,[210.6543023  215.2531288  221.59687588]
WOMEN-Shorts-id_00003991-02_4_full.png,[202.05651626 206.2583536  211.86778348]
WOMEN-Shorts-id_00003998-02_4_full.png,[229.11388659 234.11353845 235.23873972]
WOMEN-Shorts-id_00004000-01_1_front.png,[24.8431271  21.47865342 17.63653415]
WOMEN-Shorts-id_00004009-01_1_front.png,[88.26218983 33.80649546 38.92486552]
WOMEN-Shorts-id_00004009-01_7_additional.png,[58.60391886 30.90755098 31.51019541]
WOMEN-Shorts-id_00004010-02_4_full.png,[30.39435199 29.09077156 28.29025286]
WOMEN-Shorts-id_00004066-02_1_front.png,[39.75887378 31.06009086 30.22471777]
WOMEN-Shorts-id_00004066-02_4_full.png,[39.7721466  33.51467464 31.72840688]
WOMEN-Shorts-id_00004097-03_4_full.png,[42.66651921 38.91877246 37.22902958]
WOMEN-Shorts-id_00004128-02_1_front.png,[56.00823469 48.96033507 49.14307771]
WOMEN-Shorts-id_00004148-01_4_full.png,[31.59175552 31.70957459 34.7305925 ]
WOMEN-Shorts-id_00004166-02_1_front.png,[42.10813744 40.66204755 44.77120342]
WOMEN-Shorts-id_00004166-02_4_full.png,[47.34446366 46.10789401 49.90353714]
WOMEN-Shorts-id_00004213-01_2_side.png,[211.08494913 221.33578174 184.52141977]
WOMEN-Shorts-id_00004214-06_1_front.png,[177.35614889 194.32119018 198.47748614]
WOMEN-Shorts-id_00004251-02_1_front.png,[213.39276034 208.62399419 208.29334301]
WOMEN-Shorts-id_00004251-02_4_full.png,[210.22277157 204.9229722  204.43902264]
WOMEN-Shorts-id_00004282-02_4_full.png,[235.50627247 240.07328081 244.44178842]
WOMEN-Shorts-id_00004325-02_1_front.png,[35.419044   26.42406224 22.024796  ]
WOMEN-Shorts-id_00004325-02_4_full.png,[28.03085847 22.28335267 16.82314385]
WOMEN-Shorts-id_00004325-03_4_full.png,[60.52268795 42.89177876 35.16715968]
WOMEN-Shorts-id_00004366-01_1_front.png,[236.55393327 235.32854836 236.65885161]
WOMEN-Shorts-id_00004388-02_1_front.png,[31.15388808 30.24965696 29.52395632]
WOMEN-Shorts-id_00004401-01_1_front.png,[246.06706569 244.67135766 244.59229197]
WOMEN-Shorts-id_00004401-01_4_full.png,[39.72362787 36.59329181 40.0679577 ]
WOMEN-Shorts-id_00004410-01_1_front.png,[128.63035969 154.39372524 169.31132942]
WOMEN-Shorts-id_00004413-02_1_front.png,[40.28693162 23.70593581 21.8137302 ]
WOMEN-Shorts-id_00004414-02_1_front.png,[38.35809096 43.8146805  69.67437925]
WOMEN-Shorts-id_00004414-02_4_full.png,[41.70998801 44.26228526 64.02776668]
WOMEN-Shorts-id_00004441-02_1_front.png,[32.78288185 26.30583328 22.18646558]
WOMEN-Shorts-id_00004444-01_1_front.png,[169.95758807 184.44907421 196.68620325]
WOMEN-Shorts-id_00004444-01_4_full.png,[48.86910923 45.93230727 47.25340507]
WOMEN-Shorts-id_00004481-02_1_front.png,[136.35935884 132.26565962 138.91841483]
WOMEN-Shorts-id_00004481-03_1_front.png,[75.12873269 36.97919538 41.65285161]
WOMEN-Shorts-id_00004481-03_4_full.png,[63.12205203 41.53975201 46.12640138]
WOMEN-Shorts-id_00004510-01_1_front.png,[249.212683   243.01423998 193.22683261]
WOMEN-Shorts-id_00004510-01_4_full.png,[243.180433   236.29640998 191.80986572]
WOMEN-Shorts-id_00004516-03_1_front.png,[30.5006259  28.07029819 26.64173617]
WOMEN-Shorts-id_00004516-03_4_full.png,[35.90227052 31.45580475 28.54613943]
WOMEN-Shorts-id_00004516-04_1_front.png,[180.97249739  36.31195402 101.81314525]
WOMEN-Shorts-id_00004516-05_1_front.png,[  1.91897599  99.55525183 114.45558411]
WOMEN-Shorts-id_00004516-05_4_full.png,[ 5.5706816  79.14548147 94.80949516]
WOMEN-Shorts-id_00004537-04_1_front.png,[233.24361785 233.15061693 236.1086732 ]
WOMEN-Shorts-id_00004537-05_1_front.png,[140.67324373 124.03840744  92.65511448]
WOMEN-Shorts-id_00004549-02_1_front.png,[35.63461062 37.0196302  37.38145045]
WOMEN-Shorts-id_00004580-02_1_front.png,[242.68863831 239.72916839 238.24048586]
WOMEN-Shorts-id_00004623-02_4_full.png,[225.03189056 227.91253644 231.61794124]
WOMEN-Shorts-id_00004631-02_1_front.png,[52.40623661 61.60287184 84.27293185]
WOMEN-Shorts-id_00004631-04_4_full.png,[179.47144857 197.88152554 211.73736879]
WOMEN-Shorts-id_00004631-05_4_full.png,[226.58541254 229.84666667 233.97927393]
WOMEN-Shorts-id_00004646-03_4_full.png,[25.50086889 23.47989573 19.27112296]
WOMEN-Shorts-id_00004646-04_1_front.png,[216.96089197 208.58172811 199.96978713]
